sp_id,sp_hh_id,serialno,stcotrbg,age,sex,race,sporder,relate,sp_school_id,sp_work_id
121393253,1584514,2009000086482,"010010208012",48,2,1,2,1,,500139392
121393255,1584514,2009000086482,"010010208012",15,2,1,4,2,450087280,
121393256,1584514,2009000086482,"010010208012",17,1,1,3,2,450087280,
121393257,1584525,2009000086482,"010010208012",48,2,1,2,1,,500139440
121393260,1584525,2009000086482,"010010208012",17,1,1,3,2,450087280,
121393273,1588298,2009000086482,"010010208024",48,2,1,2,1,,500109898
121393274,1588298,2009000086482,"010010208024",49,1,1,1,0,,500139392
121393276,1588298,2009000086482,"010010208024",17,1,1,3,2,450087280,
121393282,1582755,2009000086482,"010010207001",49,1,1,1,0,,500142448
121393283,1582755,2009000086482,"010010207001",15,2,1,4,2,450087280,
121393289,1581465,2009000086482,"010010206001",48,2,1,2,1,,500144678
121393292,1581465,2009000086482,"010010206001",17,1,1,3,2,450087280,
121395207,1591220,2009000089865,"010010210002",55,2,1,1,0,,500135914
121395218,1592096,2009000089865,"010010211001",55,2,1,1,0,,500146165
121400223,1574708,2009000097480,"010010203001",17,1,1,2,5,450087280,
121400492,1584208,2009000097745,"010010208012",61,1,1,2,1,,
121400518,1590247,2009000097745,"010010209004",61,1,1,2,1,,
121400523,1584665,2009000097745,"010010208012",61,2,1,1,0,,
121400524,1584665,2009000097745,"010010208012",61,1,1,2,1,,
121400527,1584356,2009000097745,"010010208012",61,2,1,1,0,,
121400528,1584356,2009000097745,"010010208012",61,1,1,2,1,,
121400534,1591380,2009000097745,"010010210002",61,1,1,2,1,,
121400535,1573215,2009000097745,"010010201002",61,2,1,1,0,,
121400542,1580738,2009000097745,"010010205003",61,1,1,2,1,,
121406053,1588489,2009000106084,"010010209001",10,2,1,3,2,450086996,
121406068,1579100,2009000106084,"010010205002",10,2,1,3,2,450079463,
121406070,1579100,2009000106084,"010010205002",33,1,1,2,1,,500135811
121406074,1589865,2009000106084,"010010209003",10,2,1,3,2,450086996,
121406092,1586095,2009000106084,"010010208022",10,2,1,3,2,450079463,
121406093,1586095,2009000106084,"010010208022",29,2,1,1,0,,500145762
121406094,1586095,2009000106084,"010010208022",33,1,1,2,1,,500141555
121406096,1580145,2009000106084,"010010205002",29,2,1,1,0,,500141868
121406097,1580145,2009000106084,"010010205002",33,1,1,2,1,,500147106
121406108,1577548,2009000106084,"010010205001",29,2,1,1,0,,500140338
121406109,1577548,2009000106084,"010010205001",33,1,1,2,1,,500141490
121408140,1572883,2009000109079,"010010201001",19,2,1,2,5,,500135914
121408141,1572883,2009000109079,"010010201001",1,1,1,3,5,,
121408143,1591472,2009000109079,"010010210002",19,2,1,2,5,,500110543
121408161,1587624,2009000109079,"010010208024",19,2,1,2,5,,500143594
121408164,1584362,2009000109079,"010010208012",19,2,1,2,5,,500136071
121408180,1583243,2009000109079,"010010207002",1,1,1,3,5,,
121408181,1583243,2009000109079,"010010207002",60,2,1,1,0,,500143028
121408182,1580630,2009000109079,"010010205003",19,2,1,2,5,,500139792
121408563,1578515,2009000109444,"010010205002",41,1,1,2,1,,500141555
121408564,1578515,2009000109444,"010010205002",38,2,1,1,0,,500139392
121408597,1578869,2009000109444,"010010205002",12,1,1,4,2,450079463,
121408607,1584907,2009000109444,"010010208021",41,1,1,2,1,,500135672
121408608,1584907,2009000109444,"010010208021",38,2,1,1,0,,500568921
121408613,1578663,2009000109444,"010010205002",12,1,1,4,2,450079463,
121410289,1589146,2009000110607,"010010209002",58,2,6,2,10,,500139792
121410291,1592805,2009000110607,"010010211003",58,2,6,2,10,,500133912
121413019,1582543,2009000115838,"010010207001",52,1,1,1,0,,500110865
121413032,1583867,2009000115838,"010010208011",54,2,1,2,1,,500136100
121413033,1583867,2009000115838,"010010208011",52,1,1,1,0,,500110754
121413081,1580084,2009000115872,"010010205002",56,2,1,2,1,,500145786
121413088,1573986,2009000115872,"010010202002",63,1,1,1,0,,
121413096,1589057,2009000115872,"010010209002",63,1,1,1,0,,
121413101,1584613,2009000115872,"010010208012",56,2,1,2,1,,500144157
121413820,1582157,2009000116722,"010010206002",64,2,1,1,0,,500111064
121413821,1582157,2009000116722,"010010206002",35,1,1,2,2,,
121413823,1582157,2009000116722,"010010206002",9,2,1,3,5,450087279,
121413825,1576154,2009000116722,"010010204002",35,1,1,2,2,,
121413838,1583846,2009000116722,"010010208011",2,2,1,4,5,,
121413844,1591114,2009000116722,"010010210002",64,2,1,1,0,,500145235
121413845,1591114,2009000116722,"010010210002",35,1,1,2,2,,
121413846,1591114,2009000116722,"010010210002",2,2,1,4,5,,
121413862,1585287,2009000116722,"010010208021",2,2,1,4,5,,
121413863,1585287,2009000116722,"010010208021",9,2,1,3,5,450076845,
121413872,1588028,2009000116722,"010010208024",64,2,1,1,0,,500144450
121413873,1588028,2009000116722,"010010208024",35,1,1,2,2,,
121413875,1588028,2009000116722,"010010208024",9,2,1,3,5,450086996,
121413895,1575887,2009000116722,"010010204002",9,2,1,3,5,450079463,
121416955,1574462,2009000119555,"010010203001",27,1,2,3,2,,
121416960,1582230,2009000119555,"010010206002",20,1,2,4,2,,500145088
121416975,1592425,2009000119555,"010010211002",27,1,2,3,2,,
121416976,1592425,2009000119555,"010010211002",20,1,2,4,2,,500144199
121416985,1588481,2009000119555,"010010209001",46,1,2,1,0,,
121416986,1588481,2009000119555,"010010209001",45,2,2,2,1,,500137841
121417022,1592520,2009000119555,"010010211002",45,2,2,2,1,,500144324
121417024,1592520,2009000119555,"010010211002",20,1,2,4,2,,500147091
121417025,1573654,2009000119555,"010010202001",46,1,2,1,0,,
121417027,1573654,2009000119555,"010010202001",27,1,2,3,2,,
121417028,1573654,2009000119555,"010010202001",20,1,2,4,2,,500139884
121417822,1574583,2009000121015,"010010203001",57,2,1,1,0,,
121417824,1583522,2009000121015,"010010207002",57,2,1,1,0,,
121417825,1591170,2009000121015,"010010210002",57,2,1,1,0,,
121417826,1582064,2009000121015,"010010206002",57,2,1,1,0,,
121419033,1577538,2009000122685,"010010205001",61,1,1,2,1,,
121419038,1582957,2009000122685,"010010207001",63,2,1,1,0,,
121420135,1588821,2009000123319,"010010209001",41,1,2,1,0,,500135981
121420136,1588821,2009000123319,"010010209001",8,2,2,5,2,450077319,
121420138,1588821,2009000123319,"010010209001",12,2,2,3,2,450077319,
121420139,1588821,2009000123319,"010010209001",39,2,2,2,1,,
121420141,1588724,2009000123319,"010010209001",8,2,2,5,2,450077319,
121420144,1588724,2009000123319,"010010209001",39,2,2,2,1,,
121420170,1576598,2009000123319,"010010204003",41,1,2,1,0,,500142287
121420171,1576598,2009000123319,"010010204003",8,2,2,5,2,450087279,
121420173,1576598,2009000123319,"010010204003",12,2,2,3,2,450087281,
121420174,1576598,2009000123319,"010010204003",39,2,2,2,1,,
121420189,1579155,2009000123319,"010010205002",39,2,2,2,1,,
121420201,1584369,2009000123319,"010010208012",8,2,2,5,2,450087284,
121420204,1584369,2009000123319,"010010208012",39,2,2,2,1,,
121420208,1581424,2009000123319,"010010206001",12,2,2,3,2,450087281,
121420222,1573796,2009000123319,"010010202002",10,2,2,4,2,450087282,
121420224,1573796,2009000123319,"010010202002",39,2,2,2,1,,
121420235,1592035,2009000123319,"010010211001",41,1,2,1,0,,500145695
121420236,1592035,2009000123319,"010010211001",8,2,2,5,2,450076845,
121420237,1592035,2009000123319,"010010211001",10,2,2,4,2,450076845,
121420239,1592035,2009000123319,"010010211001",39,2,2,2,1,,
121420240,1592030,2009000123319,"010010211001",41,1,2,1,0,,500144477
121420243,1592030,2009000123319,"010010211001",12,2,2,3,2,450076845,
121420245,1580217,2009000123319,"010010205002",41,1,2,1,0,,500138576
121420247,1580217,2009000123319,"010010205002",10,2,2,4,2,450079463,
121420248,1580217,2009000123319,"010010205002",12,2,2,3,2,450079463,
121420249,1580217,2009000123319,"010010205002",39,2,2,2,1,,
121420250,1573446,2009000123319,"010010202001",41,1,2,1,0,,500142367
121420251,1573446,2009000123319,"010010202001",8,2,2,5,2,450087284,
121420261,1573836,2009000123319,"010010202002",8,2,2,5,2,450087284,
121420262,1573836,2009000123319,"010010202002",10,2,2,4,2,450087281,
121420266,1573997,2009000123319,"010010202002",8,2,2,5,2,450087284,
121420267,1573997,2009000123319,"010010202002",10,2,2,4,2,450087281,
121420268,1573997,2009000123319,"010010202002",12,2,2,3,2,450087281,
121420269,1573997,2009000123319,"010010202002",39,2,2,2,1,,
121420270,1590945,2009000123319,"010010210002",41,1,2,1,0,,500145522
121420272,1590945,2009000123319,"010010210002",10,2,2,4,2,450077319,
121420273,1590945,2009000123319,"010010210002",12,2,2,3,2,450077319,
121420274,1590945,2009000123319,"010010210002",39,2,2,2,1,,
121420275,1573848,2009000123319,"010010202002",41,1,2,1,0,,500132411
121420277,1573848,2009000123319,"010010202002",10,2,2,4,2,450087281,
121420290,1590975,2009000123319,"010010210002",41,1,2,1,0,,500146920
121420291,1590975,2009000123319,"010010210002",8,2,2,5,2,450077319,
121420292,1590975,2009000123319,"010010210002",10,2,2,4,2,450076845,
121420294,1590975,2009000123319,"010010210002",39,2,2,2,1,,
121420303,1583624,2009000123319,"010010207002",12,2,2,3,2,450087281,
121420304,1583624,2009000123319,"010010207002",39,2,2,2,1,,
121420305,1574035,2009000123319,"010010202002",41,1,2,1,0,,500141280
121420306,1574035,2009000123319,"010010202002",8,2,2,5,2,450087284,
121420307,1574035,2009000123319,"010010202002",10,2,2,4,2,450087281,
121420336,1575228,2009000123319,"010010203002",8,2,2,5,2,450087284,
121420337,1575228,2009000123319,"010010203002",10,2,2,4,2,450087281,
121420338,1575228,2009000123319,"010010203002",12,2,2,3,2,450087281,
121420351,1573880,2009000123319,"010010202002",8,2,2,5,2,450087284,
121420353,1573880,2009000123319,"010010202002",12,2,2,3,2,450087281,
121420367,1575064,2009000123319,"010010203002",10,2,2,4,2,450087281,
121420368,1575064,2009000123319,"010010203002",12,2,2,3,2,450087281,
121420377,1583827,2009000123319,"010010208011",10,2,2,4,2,450087281,
121420378,1583827,2009000123319,"010010208011",12,2,2,3,2,450087281,
121420385,1574063,2009000123319,"010010202002",41,1,2,1,0,,500145946
121420386,1574063,2009000123319,"010010202002",8,2,2,5,2,450087284,
121420410,1592549,2009000123319,"010010211002",41,1,2,1,0,,500147798
121420411,1592549,2009000123319,"010010211002",8,2,2,5,2,450077319,
121420414,1592549,2009000123319,"010010211002",39,2,2,2,1,,
121420425,1578282,2009000123319,"010010205002",41,1,2,1,0,,500143400
121420426,1578282,2009000123319,"010010205002",8,2,2,5,2,450079463,
121420427,1578282,2009000123319,"010010205002",10,2,2,4,2,450079463,
121420428,1578282,2009000123319,"010010205002",12,2,2,3,2,450079463,
121420429,1578282,2009000123319,"010010205002",39,2,2,2,1,,
121420430,1577765,2009000123319,"010010205002",41,1,2,1,0,,500142574
121420433,1577765,2009000123319,"010010205002",12,2,2,3,2,450079463,
121420437,1589133,2009000123319,"010010209002",10,2,2,4,2,450087282,
121420439,1589133,2009000123319,"010010209002",39,2,2,2,1,,
121420445,1591740,2009000123319,"010010211001",41,1,2,1,0,,500146174
121420446,1591740,2009000123319,"010010211001",8,2,2,5,2,450087284,
121420449,1591740,2009000123319,"010010211001",39,2,2,2,1,,
121420451,1574650,2009000123319,"010010203001",8,2,2,5,2,450087284,
121420453,1574650,2009000123319,"010010203001",12,2,2,3,2,450087282,
121420466,1573982,2009000123319,"010010202002",8,2,2,5,2,450087284,
121421603,1586986,2009000125398,"010010208023",12,1,2,3,2,450087282,
121421619,1583786,2009000125398,"010010208011",50,1,2,2,1,,500140989
121421620,1583786,2009000125398,"010010208011",52,2,2,1,0,,
121421623,1590174,2009000125398,"010010209004",52,2,2,1,0,,
121421626,1592823,2009000125398,"010010211003",52,2,2,1,0,,
121421649,1574313,2009000125398,"010010203001",50,1,2,2,1,,500142096
121421653,1574352,2009000125398,"010010203001",52,2,2,1,0,,
121421655,1591496,2009000125398,"010010210002",50,1,2,2,1,,500147176
121422150,1578020,2009000126255,"010010205002",23,2,2,1,0,,500145079
121422159,1591267,2009000126255,"010010210002",23,2,2,1,0,,500143971
121422170,1592144,2009000126255,"010010211001",23,2,2,1,0,,500109752
121422181,1582908,2009000126255,"010010207001",23,2,2,1,0,,500144970
121422807,1576430,2009000127788,"010010204002",19,2,1,3,2,,500142936
121422809,1579247,2009000127788,"010010205002",40,1,1,1,0,,500139392
121422811,1579247,2009000127788,"010010205002",19,2,1,3,2,,500141962
121422817,1590420,2009000127788,"010010209004",40,1,1,1,0,,500143425
121422819,1590420,2009000127788,"010010209004",19,2,1,3,2,,500145188
121422828,1590478,2009000127788,"010010209004",39,2,1,2,1,,
121422833,1574817,2009000127788,"010010203001",40,1,1,1,0,,500144049
121422835,1574817,2009000127788,"010010203001",19,2,1,3,2,,500136330
121422836,1574817,2009000127788,"010010203001",39,2,1,2,1,,
121422841,1589554,2009000127788,"010010209003",40,1,1,1,0,,500138792
121425201,1579717,2009000132616,"010010205002",54,2,1,2,1,,
121425202,1579717,2009000132616,"010010205002",57,1,1,1,0,,500111000
121425205,1587760,2009000132616,"010010208024",54,2,1,2,1,,
121425209,1588257,2009000132616,"010010208024",54,2,1,2,1,,
121425219,1581331,2009000132616,"010010206001",54,2,1,2,1,,
121426231,1588163,2009000134362,"010010208024",16,2,1,3,2,450087280,
121426234,1580219,2009000134362,"010010205002",16,2,1,3,2,450087280,
121426235,1580219,2009000134362,"010010205002",54,1,1,1,0,,500131309
121426236,1580219,2009000134362,"010010205002",51,2,1,2,1,,500565129
121426239,1577600,2009000134362,"010010205001",51,2,1,2,1,,500143478
121426246,1576484,2009000134362,"010010204003",16,2,1,3,2,450087280,
121426247,1576484,2009000134362,"010010204003",54,1,1,1,0,,500139414
121426248,1576484,2009000134362,"010010204003",51,2,1,2,1,,500142096
121426254,1584000,2009000134362,"010010208011",51,2,1,2,1,,500144708
121429331,1589624,2009000139389,"010010209003",4,2,1,3,2,450065180,
121429335,1588963,2009000139389,"010010209002",13,1,1,2,2,450084529,
121429362,1577504,2009000139389,"010010205001",13,1,1,2,2,450079463,
121429363,1577504,2009000139389,"010010205001",41,2,1,1,0,,500131756
121429366,1589547,2009000139389,"010010209003",41,2,1,1,0,,500144901
121429367,1589547,2009000139389,"010010209003",4,2,1,3,2,450056893,
121429390,1587481,2009000139389,"010010208024",41,2,1,1,0,,500135269
121429391,1587481,2009000139389,"010010208024",4,2,1,3,2,450065180,
121430494,1579668,2009000140457,"010010205002",3,1,2,2,2,450087283,
121430514,1579263,2009000140457,"010010205002",3,1,2,2,2,450087283,
121430519,1581968,2009000140457,"010010206001",29,2,2,1,0,,500144322
121430523,1585015,2009000140457,"010010208021",29,2,2,1,0,,500139169
121430530,1581246,2009000140457,"010010206001",3,1,2,2,2,450087283,
121430531,1581246,2009000140457,"010010206001",29,2,2,1,0,,500145079
121430548,1581520,2009000140457,"010010206001",3,1,2,2,2,450087283,
121435015,1586855,2009000148003,"010010208022",12,2,1,3,2,450087282,
121435026,1590641,2009000148003,"010010210001",42,1,1,1,0,,500147687
121435027,1590641,2009000148003,"010010210001",12,2,1,3,2,450077319,
121435028,1590641,2009000148003,"010010210001",47,2,1,2,1,,500147866
121435032,1586336,2009000148003,"010010208022",42,1,1,1,0,,500588623
121435033,1586336,2009000148003,"010010208022",12,2,1,3,2,450087282,
121435045,1584990,2009000148003,"010010208021",12,2,1,3,2,450087282,
121436209,1587223,2009000150193,"010010208023",77,1,1,1,0,,
121436210,1587223,2009000150193,"010010208023",72,2,1,2,1,,
121436715,1583281,2009000151561,"010010207002",42,1,1,2,1,,500135743
121436716,1576812,2009000151561,"010010204003",44,2,1,1,0,,500135281
121436722,1590510,2009000151561,"010010210001",44,2,1,1,0,,500147110
121438221,1581354,2009000155422,"010010206001",0,2,1,4,2,,
121438222,1581354,2009000155422,"010010206001",5,1,1,5,2,450087283,
121438223,1581354,2009000155422,"010010206001",1,1,1,3,2,,
121438224,1581354,2009000155422,"010010206001",30,2,1,2,1,,500143984
121438225,1585381,2009000155422,"010010208021",30,1,1,1,0,,500143028
121438226,1585381,2009000155422,"010010208021",0,2,1,4,2,,
121438267,1591556,2009000155422,"010010210002",5,1,1,5,2,450077319,
121438269,1591556,2009000155422,"010010210002",30,2,1,2,1,,500135547
121438275,1581991,2009000155422,"010010206001",30,1,1,1,0,,500145435
121438277,1581991,2009000155422,"010010206001",5,1,1,5,2,450087283,
121438279,1581991,2009000155422,"010010206001",30,2,1,2,1,,500137264
121442722,1577077,2009000162560,"010010204004",48,1,1,1,0,,500141503
121442723,1589411,2009000162560,"010010209002",48,1,1,1,0,,500138885
121443031,1583975,2009000162845,"010010208011",87,2,1,2,1,,
121443799,1589030,2009000163910,"010010209002",28,1,1,2,1,,500145903
121445645,1582798,2009000166644,"010010207001",52,2,2,3,7,,500144148
121445648,1577862,2009000166644,"010010205002",52,2,2,3,7,,500145825
121445670,1590811,2009000166644,"010010210001",21,2,2,2,3,,500144749
121447033,1575646,2009000168588,"010010204001",73,1,1,2,1,,
121447035,1583820,2009000168588,"010010208011",73,1,1,2,1,,
121447042,1583772,2009000168588,"010010208011",76,2,1,1,0,,
121447048,1578937,2009000168588,"010010205002",76,2,1,1,0,,
121447051,1573789,2009000168588,"010010202002",73,1,1,2,1,,
121447052,1573789,2009000168588,"010010202002",76,2,1,1,0,,
121447056,1576202,2009000168588,"010010204002",76,2,1,1,0,,
121447061,1583466,2009000168588,"010010207002",73,1,1,2,1,,
121447062,1583466,2009000168588,"010010207002",76,2,1,1,0,,
121447064,1574175,2009000168588,"010010203001",76,2,1,1,0,,
121447227,1590244,2009000168798,"010010209004",62,2,1,2,1,,
121447231,1584581,2009000168798,"010010208012",62,2,1,2,1,,
121447232,1584581,2009000168798,"010010208012",64,1,1,1,0,,
121447234,1584975,2009000168798,"010010208021",64,1,1,1,0,,
121447239,1588466,2009000168798,"010010209001",62,2,1,2,1,,
121447240,1588466,2009000168798,"010010209001",64,1,1,1,0,,
121449975,1578132,2009000172744,"010010205002",35,2,2,1,0,,500143765
121452044,1590047,2009000176331,"010010209004",14,1,1,4,2,450084530,
121452048,1590047,2009000176331,"010010209004",11,1,1,5,2,450084529,
121452055,1576286,2009000176331,"010010204002",43,2,1,1,0,,500140792
121452059,1577275,2009000176331,"010010205001",14,1,1,4,2,450087280,
121452060,1577275,2009000176331,"010010205001",43,2,1,1,0,,500145079
